"case","design_seed_id","stage","retry_id","seed","sharing"
"four_drug",3,"initial_design_shared",2,1025754931,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",3,1025754932,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",4,1025754933,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",5,1025754934,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",6,1025754935,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",7,1025754936,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",8,1025754937,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",9,1025754938,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",10,1229910750,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",11,1229910751,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",12,1229910752,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",13,1229910753,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",14,1229910754,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",15,1229910755,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",16,1229910756,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",17,1229910757,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",18,1229910758,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",19,1229910759,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",20,1229910881,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",21,1229910882,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",22,1229910883,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",23,1229910884,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",24,1229910885,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",25,1229910886,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",26,1229910887,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",27,1229910888,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",28,1229910889,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",29,1229910890,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",30,1229911012,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",31,1229911013,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",32,1229911014,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",33,1229911015,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",34,1229911016,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",35,1229911017,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",36,1229911018,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",37,1229911019,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",38,1229911020,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",39,1229911021,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",40,1229911143,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",41,1229911144,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",42,1229911145,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",43,1229911146,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",44,1229911147,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",45,1229911148,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",46,1229911149,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",47,1229911150,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",48,1229911151,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",49,1229911152,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"initial_design_shared",50,1229911274,"shared by rank-conditioned SRS and the two unrestricted geometry searches in the paper subset; first full-rank draw is used"
"four_drug",3,"sa_move_shared",0,451227229,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
"four_drug",3,"sa_move_shared",1,451227230,"retry 0 is paired across unrestricted Hamming and position-L2; later deterministic retries are used only after a rank failure"
